code,city,country,name,latitude,longitude
MSR,Muenster (Munster),Germany,Mus Airport,38.747769,41.661236
STL,St. Louis,USA,Lambert St Louis Intl,38.748697,-90.370028
CNY,Moab,USA,Canyonlands Field,38.755,-109.754722
TER,Terceira,Portugal,Lajes,38.761842,-27.090797
ASR,Kayseri,Turkey,Erkilet,38.770386,35.495428
LIS,Lisboa (Lisbon),Portugal,Lisboa,38.781311,-9.135919
SLN,Salina,USA,Salina Municipal Airport,38.791,-97.6522
ESN,Easton,USA,Easton-Newnam Field Airport,38.8041667,-76.069
COS,Colorado Springs,USA,City Of Colorado Springs Muni,38.805805,-104.700778
ALX,Alexander City,USA,Alexandria,38.806346,-77.0621
ADW,Camp Springs,USA,Andrews Afb,38.810806,-76.867028
SYO,Shonai,Japan,Shonai Airport,38.812222,139.787222
COU,Columbia,USA,Columbia Rgnl,38.818094,-92.219631
JCI,Olathe/Kansas City,USA,New Century AirCenter Airport,38.8309167,-94.8903056
KSQ,Qarshi (Karshi),Uzbekhistan,Karshi Khanabad Airport,38.8336,65.9215
HYS,Hays,USA,Hays Regional Airport,38.8422,-99.2732
DCA,Washington,USA,Ronald Reagan Washington Natl,38.852083,-77.037722
CQM,Cook,USA,Ciudad Real Central Airport,38.856389,-3.97
BGG,Bogra,Bangladesh,Bingol,38.86111,40.5925
IBZ,Ibiza,Spain,Ibiza,38.872858,1.373117
EKN,Elkins,USA,Elkins Randolph Co Jennings Randolph,38.889444,-79.857139
WAS,Washington,USA,All Airports,38.889444,-77.035278
BJZ,Badajoz,Spain,Talavera La Real,38.89125,-6.821333
TVL,Lake Tahoe (South Lake Tahoe),USA,Lake Tahoe Airport,38.893889,-119.995278
SUF,Lamezia Terme,Italy,Lamezia Terme,38.905394,16.242269
PVK,Preveza/Lefkas,Greece,Aktio,38.925467,20.765311
ANP,Annapolis,USA,Lee Airport,38.942778,-76.568333
IAD,Washington,USA,Washington Dulles Intl,38.944533,-77.455811
FOE,Topeka,USA,Forbes Fld,38.950944,-95.663611
DLC,Dalian,China,Zhoushuizi,38.965667,121.5386
SKU,Skiros,Greece,Skiros,38.967553,24.487228
CRV,Crotone,Italy,Crotone,38.997225,17.080169
WWD,Cape May (Wildwood),USA,Cape May Co,39.008507,-74.908275
LWC,Lawrence,USA,Lawrence Municipal,39.009167,-95.2175
CVG,Covington/Cincinnati,USA,Cincinnati Northern Kentucky Intl,39.048836,-84.667822
FRI,Fort Riley (Junction City),USA,Marshall Aaf,39.055275,-96.764453
MYV,Marysville,USA,Yuba County Airport,39.0553,-121.3411
MJT,Mytilene (Mitilini),Greece,Mitilini,39.056667,26.598333
TOP,Topeka,USA,Philip Billard Muni,39.068657,-95.622482
JYO,Leesburg,USA,Leesburg Executive Airport,39.078,-77.558
CRZ,Charjeu (Chardzhou),Turkmenistan,Turkmenabat,39.083333,63.602222
FME,Fort Meade (Odenton),USA,Tipton,39.085386,-76.759414
GRW,Graciosa Island,Portugal,Graciosa,39.092169,-28.029847
GAI,Gaithersburg,USA,Montgomery County Airpark,39.1006,-77.09576
LUK,Cincinnati,USA,Cincinnati Muni Lunken Fld,39.103333,-84.418611
GJT,Grand Junction,USA,Grand Junction Regional,39.122413,-108.526735
TSN,Tianjin,China,Binhai,39.124353,117.346183
MKC,Kansas City,USA,Downtown,39.1275,-94.598889
DOV,Dover,USA,Dover Afb,39.129539,-75.465958
BAB,Marysville,USA,Beale Afb,39.136089,-121.436567
MHK,Manhattan,USA,Manhattan Reigonal,39.140972,-96.670833
BMG,Bloomington,USA,Monroe County Airport,39.1460208,-86.6166805
BWI,Baltimore,USA,Baltimore Washington Intl,39.175361,-76.668333
JSI,Skiathos,Greece,Alexandros Papadiamantis,39.1771,23.503675
VOL,Volos,Greece,Nea Anchialos,39.219619,22.794339
ASE,Aspen,USA,Aspen Pitkin County Sardy Field,39.2232,-106.869
FNJ,Pyongyang,North Korea,Pyongyang Intl,39.224061,125.67015
MRB,Martinsburg,USA,Eastern WV Regional Airport,39.2407,-77.591
CAG,Cagliari,Italy,Elmas,39.251469,9.054283
CKB,Clarksburg,USA,Harrison Marion Regional Airport,39.2966,-80.2281
MCI,Kansas City,USA,Kansas City Intl,39.297606,-94.713905
ELY,Ely,USA,Ely Airport,39.299722,-114.841944
TKF,Truckee,USA,Truckee-Tahoe Airport,39.3200422,-120.1395628
MTN,Baltimore,USA,Martin State,39.3256667,-76.4137778
PKB,Parkersburg,USA,Mid-Ohio Valley Regional Airport,39.3451039,-81.4392031
ZRA,Atlantic City,USA,Atlantic City Rail Terminal,39.3665,-74.442
MIV,Millville,USA,Millville Muni,39.367806,-75.072222
FLV,Fort Leavenworth,USA,Sherman Aaf,39.368332,-94.914686
GLD,Goodland,USA,Renner Fld,39.370621,-101.698992
DTA,Delta,USA,Delta Municipal Airport,39.3806386,-112.5077147
SPZ,Springdale,USA,Silver Springs Airport,39.4030278,-119.2511944
NFL,Fallon,USA,Fallon Nas,39.416584,-118.70098
ILN,Wilmington,USA,Wilmington Airborne Airpark,39.42792,-83.792118
HNA,Morioka,Japan,Hanamaki,39.428611,141.135278
HUF,Terre Haute,USA,Terre Haute Intl Hulman Fld,39.451464,-87.307561
FLW,Santa Cruz (Flores Island),Portugal,Flores,39.455272,-31.131361
ACY,Atlantic City,USA,Atlantic City Intl,39.457583,-74.577167
APG,Aberdeen Proving Ground (Aberdeen),USA,Phillips Aaf,39.466219,-76.168808
BKN,Birni n'Konni,Niger,Balkanabat,39.481389,54.362778
VLC,Valencia,Spain,Valencia,39.489314,-0.481625
RNO,Reno,USA,Reno Tahoe Intl,39.499108,-119.768108
OXD,Oxford,USA,Miami University Airport,39.5022607,-84.7843814
RIL,Rifle,USA,Garfield County Regional Airport,39.5263056,-107.7269444
KHG,Kashi,China,Kashi,39.542922,76.019956
PMI,Palma de Mallorca,Spain,Son Sant Joan,39.55361,2.727778
APA,Denver,USA,Centennial,39.570129,-104.849294
MGY,Dayton,USA,Dayton-Wright Brothers Airport,39.5889722,-84.2248611
CFU,Kerkyra,Greece,Ioannis Kapodistrias Intl,39.601944,19.911667
PUC,Price,USA,Carbon County Regional-Buck Davis Field,39.609722,-110.75278
CBE,Cumberland,USA,Greater Cumberland Rgnl.,39.615278,-78.760556
AXT,Akita,Japan,Akita,39.615556,140.218611
BZI,Balikesir,Turkey,Balikesir,39.619258,27.925958
EGE,Vail/Eagle,USA,Eagle Co Rgnl,39.642556,-106.917694
EGA,Engati,Papua New Guinea,Eagle County Airport,39.6427611,-106.9159347
MGW,Morgantown,USA,Morgantown Muni Walter L Bill Hart Fld,39.642908,-79.916314
LRA,Larisa,Greece,Larisa,39.650253,22.4655
CVU,Corvo Island,Portugal,Corvo Airport,39.6715,-31.1136
ILG,Wilmington,USA,New Castle,39.678722,-75.606528
IOA,Ioannina,Greece,Ioannina,39.696388,20.8225
SKD,Samarqand (Samarkand),Uzbekhistan,Samarkand,39.700547,66.983829
BKF,Brooks Camp (Katmai National Park),USA,Buckley Afb,39.701668,-104.75166
HGR,Hagerstown,USA,Hagerstown Regional Richard A Henson Field,39.7079,-77.7295
ERC,Erzincan,Turkey,Erzincan,39.710203,39.527003
IND,Indianapolis,USA,Indianapolis Intl,39.717331,-86.294383
RID,Richmond,USA,Richmond Municipal Airport,39.7561006,-84.8427175
STJ,St. Joseph,USA,Rosecrans Mem,39.771944,-94.909706
BHK,Bukhoro (Bukhara),Uzbekhistan,Bukhara,39.775,64.483333
NAY,Beijing,China,Beijing Nanyuan Airport,39.7825,116.387778
ESK,Eskisehir,Turkey,Eskisehir,39.784138,30.582111
CIC,Chico,USA,Chico Muni,39.795383,-121.858422
LCK,Columbus,USA,Rickenbacker Intl,39.813786,-82.927822
VAS,Sivas,Turkey,Sivas,39.813828,36.903497
FFO,Dayton,USA,Wright Patterson Afb,39.826111,-84.048332
DEC,Decatur,USA,Decatur,39.834564,-88.865689
SGH,Springfield,USA,Springfield-Beckly Municipal Airport,39.8402778,-83.8401667
SPI,Springfield,USA,Abraham Lincoln Capital,39.8441,-89.677889
JGN,Jiayuguan,China,Jiayuguan Airport,39.8569,98.3414
DEN,Denver,USA,Denver Intl,39.861656,-104.673178
MAH,Mahon (Menorca),Spain,Menorca,39.862597,4.218647
PHL,Philadelphia,USA,Philadelphia Intl,39.871944,-75.241139
DAY,Dayton,USA,James M Cox Dayton Intl,39.902375,-84.219375
BJS,Beijing (Peking),China,All Airports,39.904167,116.407222
BJC,Denver/Broomfield,USA,Rocky Mountain Metropolitan Airport,39.90888888,-105.1172222
LXS,Lemnos (Limnos),Greece,Limnos,39.917072,25.236308
TTB,Tortoli,Italy,Tortoli,39.918761,9.682981
UMP,Indianapolis,USA,Indianapolis Metropolitan Airport,39.935278,-86.045
UIN,Quincy,USA,Quincy Regional Baldwin Field,39.9427,-91.1946
ANK,Ankara,Turkey,Etimesgut,39.949831,32.688622
ERZ,Erzurum,Turkey,Erzurum,39.956501,41.170166
SHP,Qinhuangdao,China,Shanhaiguan Airport,39.9681,119.731
CDI,Cedros Island,Mexico,Cambridge Municipal Airport,39.9750278,-81.5775833
CTH,Coatesville,USA,Chester County G O Carlson Airport,39.9789,-75.8654
CMH,Columbus,USA,Port Columbus Intl,39.997972,-82.891889
WRI,Wrightstown,USA,Mc Guire Afb,40.015556,-74.591667
DDG,Dandong,China,Dandong,40.0255,124.2866
NEL,Lakehurst,USA,Lakehurst Naes,40.033333,-74.353333
CMI,Champaign (Urbana),USA,Champaign,40.03925,-88.278056
WBU,Boulder,USA,Boulder Municipal,40.039444,-105.225833
DAT,Datong,China,Datong Airport,40.0603,113.482
KRW,Krasnodovsk,Turkmenistan,Turkmenbashi,40.063333,53.007222
OSU,Columbus,USA,Ohio State University Airport,40.0798,-83.073
PEK,Beijing (Peking),China,Capital Intl,40.080111,116.584556
PNE,Philadelphia,USA,Northeast Philadelphia,40.081944,-75.010586
IRK,Kirksville,USA,Kirksville Regional Airport,40.0935,-92.5449
DNH,Dunhuang,China,Dunhuang Airport,40.094,94.4818
LNS,Lancaster,USA,Lancaster Airport,40.1217,-76.2961
ESB,Ankara,Turkey,Esenboga,40.128082,32.995083
BBX,Blue Bell,USA,Wings Field,40.1375,-75.265
CKZ,Canakkale,Turkey,Canakkale Airport,40.137722,26.426777
EVN,Erevan (Yerevan),Armenia,Zvartnots,40.147275,44.395881
HLG,Wheeling,USA,Wheeling Ohio County Airport,40.175,-80.6463
MDT,Harrisburg (Middletown),USA,Harrisburg Intl,40.193494,-76.763403
DNV,Danville,USA,Vermilion Regional,40.1996944,-87.5955278
NXX,Willow Grove,USA,Willow Grove Nas Jrb,40.199833,-75.148167
MCK,McCook,USA,McCook Regional Airport,40.206389,-100.592222
LBD,Khujand (Khudzhand),Tajikistan,Khudzhand Airport,40.2154,69.6947
CXY,Cat Cay,Bahamas,Capital City Airport,40.2171389,-76.8513611
PVU,Provo,USA,Provo Municipal Airport,40.21805555,-111.7222222
BTZ,Bursa,Turkey,Bursa Airport,40.2332993,29.0091991
LCC,Lecce,Italy,Lecce,40.239228,18.133325
MIE,Muncie,USA,Delaware County Airport,40.2424722,-85.39575
YEI,Ennadai Lake,Canada,Yenisehir Airport,40.255208,29.562569
LBE,Latrobe,USA,Arnold Palmer Regional Airport,40.2759,-79.4048
TTN,Trenton,USA,Trenton Mercer,40.276692,-74.813469
KZI,Kozani,Greece,Filippos,40.28611,21.840834
AOO,Altoona,USA,Altoona Blair Co,40.296372,-78.320022
JST,Johnstown,USA,John Murtha Johnstown-Cambria County Airport,40.316111,-78.833889
BDM,Bandirma,Turkey,Bandirma,40.317972,27.977694
AGC,Pittsburgh,USA,Allegheny County Airport,40.3544,-79.9302
FEG,Farghona (Fergana),Uzbekhistan,Fergana Airport,40.3588,71.745
RDG,Reading,USA,Reading Regional Carl A Spaatz Field,40.3785,-75.9652
LAF,Lafayette,USA,Purude University Airport,40.4123056,-86.9368889
MUI,Fort Indiantown Gap (Anvle),USA,Muir Aaf,40.434811,-76.569411
VEL,Vernal,USA,Vernal Regional Airport,40.440833,-109.51
KSO,Kastoria,Greece,Aristotelis,40.446294,21.282186
FNL,Fort Collins/Loveland,USA,Fort Collins Loveland Muni,40.451828,-105.011336
EOK,Keokuk,USA,Keokuk Municipal Airport,40.4599078,-91.4285011
BAK,Baki (Baku),Azerbaijan,Heydar Aliyev,40.4675,50.046667
PHD,New Philadelphia,USA,Harry Clever Field Airport,40.4701667,-81.4199444
BMI,Bloomington,USA,Central Illinois Rgnl,40.477111,-88.915917
HDN,Steamboat Springs (Hayden),USA,Yampa Valley,40.481181,-107.21766
PIT,Pittsburgh,USA,Pittsburgh Intl,40.491467,-80.232872
MAD,Madrid,Spain,Barajas,40.493556,-3.566764
TOJ,Madrid,Spain,Torrejon,40.496747,-3.445872
RDD,Redding,USA,Redding Muni,40.509,-122.293389
SBS,Steamboat Springs,USA,Steamboat Springs Airport-Bob Adams Field,40.51625,-106.8663056
TAR,Taranto,Italy,Grottaglie,40.517514,17.403212
SKG,Thessaloniki (Saloniki),Greece,Makedonia,40.519725,22.97095
MQB,Macomb,USA,Macomb Municipal Airport,40.5200833,-90.6523889
BAV,Baotou,China,Baotou Airport,40.56,109.997
OSS,Osh,Kyrgyzstan,Osh,40.608989,72.793269
STK,Sterling,USA,Sterling Municipal Airport,40.6153136,-103.2648454
LDJ,Linden,USA,Linden Airport,40.6174472,-74.2445942
QSR,Salerno,Italy,Salerno Pontecagnano Airport,40.6204,14.911294
AHO,Alghero,Italy,Alghero,40.632133,8.290772
IDL,Indianola,USA,Idlewild Intl,40.639751,-73.778924
JFK,New York,USA,John F Kennedy Intl,40.639751,-73.778925
GUS,Peru,USA,Grissom Arb,40.648094,-86.152119
ABE,Allentown,USA,Lehigh Valley Intl,40.652083,-75.440806
BDS,Brindisi,Italy,Casale,40.657633,17.947033
PIA,Peoria,USA,Peoria Regional,40.664203,-89.693258
EWR,Newark,USA,Newark Liberty Intl,40.6925,-74.168667
JRB,New York,USA,Wall Street Heliport,40.701214,-74.009028
MSJ,Misawa,Japan,Misawa Ab,40.703222,141.368364
AOH,Lima,USA,Lima Allen County Airport,40.707478,-84.0270781
NYC,New York,USA,All Airports,40.714167,-74.005833
ENV,Wendover,USA,Wendover,40.718694,-114.030889
EAR,Kearney,USA,Kearney Municipal Airport,40.727,-99.0068
AZN,Andijon (Andizhan),Uzbekhistan,Andizhan Airport,40.7277,72.294
AOJ,Aomori,Japan,Aomori,40.734722,140.690833
KVD,Gyandzha,Azerbaijan,Ganja Airport,40.7377,46.3176
TSS,New York,USA,East 34th Street Heliport,40.7425,-73.971944
LWN,Gyumri (Leninakan),Armenia,Gyumri,40.750369,43.859342
GQQ,Galion,USA,Galion Municipal Airport,40.7533889,-82.7238056
JRA,New York,USA,West 30th St. Heliport,40.7545,-74.0071
BFP,Beaver Falls,USA,Beaver Falls,40.7724722,-80.3914444
LGA,New York,USA,La Guardia,40.777245,-73.872608
BRL,Burlington,USA,Southeast Iowa Regional Airport,40.7832,-91.1255
SLC,Salt Lake City,USA,Salt Lake City Intl,40.788389,-111.977772
ISP,Islip,USA,Long Island Mac Arthur,40.79525,-73.100222
MMU,Morristown,USA,Morristown Municipal Airport,40.79935,-74.4148747
MFD,Mansfield,USA,Mansfield Lahm Regional,40.8214167,-82.5166389
EKO,Elko,USA,Elko Regional Airport,40.8249,-115.792
GBB,Gara Djebilet,Algeria,Qabala Airport,40.826667,47.7125
MZH,Merzifon,Turkey,Merzifon,40.829375,35.521992
FOK,Westhampton Beach,USA,Francis S Gabreski,40.843656,-72.631789
SCE,State College,USA,University Park Airport,40.849278,-77.848694
TEB,Teterboro,USA,Teterboro,40.850103,-74.060837
LNK,Lincoln,USA,Lincoln,40.850971,-96.75925
HET,Hohhot,China,Baita Airport,40.851422,111.824103
AXD,Alexandroupolis,Greece,Dimokritos,40.855869,25.956264
VNW,Van Wert,USA,Van Wert County Airport,40.8638295,-84.606358
CDW,Caldwell,USA,Caldwell Essex County Airport,40.8752222,-74.2813611
NAP,Napoli (Naples),Italy,Capodichino,40.886033,14.290781
SAW,Gwinn/Marquette,USA,Sabiha Gokcen,40.898553,29.309219
OLB,Olbia,Italy,Olbia Costa Smeralda,40.898661,9.517628
KVA,Kavalla (Kavala),Greece,Megas Alexandros Intl,40.913306,24.619223
CAK,Akron,USA,Akron Canton Regional Airport,40.9160833,-81.4421944
SLM,Salamanca,Spain,Salamanca,40.952117,-5.501986
GRI,Grand Island,USA,Central Nebraska Regional Airport,40.9675,-98.3096
IST,Istanbul,Turkey,Ataturk,40.976922,28.814606
ACV,Arcata/Eureka,USA,Arcata,40.978111,-124.108611
FWA,Fort Wayne,USA,Fort Wayne,40.978472,-85.195139
NMA,Namangan,Uzbekhistan,Namangan Airport,40.9846,71.5567
HZL,Hazleton,USA,Hazleton Municipal,40.989167,-76.0025
TZX,Trabzon,Turkey,Trabzon,40.995108,39.789728
FDY,Findlay,USA,Findlay Airport,41.0120278,-83.6686111
HPN,Westchester County (White Plains),USA,Westchester Co,41.066959,-73.707575
JNZ,Jinzhou,China,Jinzhou Airport,41.1014,121.062
SNY,Sidney,USA,Sidney Muni Airport,41.10167,-102.985
OFF,Omaha,USA,Offutt Afb,41.118332,-95.912511
HIF,Ogden,USA,Hill Afb,41.123939,-111.973039
LBF,North Platte,USA,North Platte Regional Airport Lee Bird Field,41.1262,-100.684
LHV,Lock Haven,USA,William T. Piper Mem.,41.1357778,-77.4223056
BRI,Bari,Italy,Bari,41.138856,16.760594
SMD,Fort Wayne,USA,Smith Fld,41.143353,-85.152778
REU,Reus,Spain,Reus,41.147392,1.167172
CYS,Cheyenne,USA,Cheyenne Rgnl Jerry Olson Fld,41.155722,-104.811839
BDR,Bridgeport,USA,Igor I Sikorsky Mem,41.163472,-73.126167
SSX,Samsun,Turkey,Samsun,41.1641,36.1814
EVW,Evanston,USA,Evanston-Uinta CO Burns Fld,41.1649,-111.0208
BID,Block Island,USA,Block Island State Airport,41.168056,-71.577778
DUJ,Du Bois,USA,DuBois Regional Airport,41.1783,-78.8987
OHD,Ohrid,Macedonia,Ohrid,41.179956,20.742325
FZI,Fostoria,USA,Fostoria Metropolitan Airport,41.1908333,-83.3930833
FBR,Fort Bridger,USA,Fort Bridger,41.236,-110.2436
IPT,Williamsport,USA,Williamsport Rgnl,41.241836,-76.921094
OPO,Porto (Oporto),Portugal,Porto,41.248055,-8.681389
ACK,Nantucket,USA,Nantucket Mem,41.253053,-70.060181
TAS,Tashkent,Uzbekhistan,Yuzhny,41.257861,69.281186
YNG,Youngstown,USA,Youngstown Warren Rgnl,41.260736,-80.679097
AKU,Aksu,China,Aksu Airport,41.2625,80.2917
HVN,New Haven,USA,Tweed-New Haven Airport,41.26375,-72.886806
VRL,Vila Real,Portugal,Vila Real,41.274334,-7.720472
BCN,Barcelona,Spain,Barcelona,41.297078,2.078464
WBW,Wilkes-Barre,USA,Wilkes-Barre Wyoming Valley Airport,41.2973074,-75.8522405
OMA,Omaha,USA,Eppley Afld,41.303167,-95.894069
LAR,Laramie,USA,Laramie Regional Airport,41.3121,-105.675
GON,Groton (New London),USA,Groton New London,41.330056,-72.045139
AVP,Wilkes-Barre/Scranton,USA,Wilkes Barre Scranton Intl,41.338478,-75.723403
WST,Westerly,USA,Westerly State Airport,41.349722,-71.803333
VYS,Peru,USA,Illinois Valley Regional,41.351944,-89.153056
DXR,Danbury,USA,Danbury Municipal Airport,41.3715353,-73.4821906
FKL,Franklin,USA,Franklin,41.377874,-79.860362
SHE,Shenyang,China,Shenyang Taoxian International Airport,41.3824,123.2901
MVY,Martha's Vineyard (Vineyard Haven),USA,Martha\\'s Vineyard,41.391667,-70.615278
CLE,Cleveland,USA,Cleveland Hopkins Intl,41.411689,-81.849794
TIA,Tirana,Albania,Tirana Rinas,41.414742,19.720561
FOG,Foggia,Italy,Gino Lisa,41.432917,15.535028
SKY,Sandusky,USA,Griffing Sandusky,41.433361,-82.652333
SAA,Saratoga,USA,Shively Field Airport,41.4448594,-106.8235264
MLI,Moline,USA,Quad City Intl,41.448528,-90.507539
OXC,Oxford,USA,Waterbury-Oxford Airport,41.4785556,-73.13525
FSC,Figari,France,Sud Corse,41.500557,9.097777
SWF,Newburgh,USA,Stewart Intl,41.504094,-74.104839
MGJ,Montgomery,USA,Orange County Airport,41.5099884,-74.2646444
PCW,Port Clinton,USA,Erie-Ottawa Regional Airport,41.5162703,-82.8694868
BKL,Cleveland,USA,Burke Lakefront Airport,41.5175,-81.683333
JOT,Joliet,USA,Regional Airport,41.517778,-88.175556
QSA,Sabadell,Spain,Sabadell Airport,41.5209,2.10508
UUU,Manumu,Papua New Guinea,Newport State,41.533056,-71.282222
DSM,Des Moines,USA,Des Moines Intl,41.533972,-93.663083
CHG,Chaoyang,China,Chaoyang Airport,41.5381,120.435
QLT,Latina,Italy,Latina,41.542436,12.909019
BMC,Brigham City,USA,Brigham City,41.552,-112.062
CGF,Cleveland,USA,Cuyahoga County,41.565124,-81.4863555
UGC,Urgench,Uzbekhistan,Urgench Airport,41.5843,60.6417
TOL,Toledo,USA,Toledo,41.586806,-83.807833
RKS,Rock Springs,USA,Rock Springs Sweetwater County Airport,41.5942,-109.065
LOT,Lockport/Chicago/Romeoville,USA,Lewis University Airport,41.606326,-88.083003
BUS,Batumi,Georgia,Batumi,41.610278,41.599694
GYY,Gary,USA,Gary Chicago International Airport,41.6163,-87.4128
IOW,Iowa City,USA,Iowa City Municipal Airport,41.639244,-91.546503
ANQ,Angola,USA,Tri-State Steuben County Airport,41.6396983,-85.0834933
FMH,Falmouth,USA,Otis Angb,41.658439,-70.521417
ZAZ,Zaragoza,Spain,Zaragoza Ab,41.666242,-1.041553
TBS,Tbilisi,Georgia,Tbilisi,41.669167,44.954722
HYA,Hyannis,USA,Barnstable Muni Boardman Polando Fld,41.669336,-70.280356
EWB,New Bedford,USA,New Bedford Regional Airport,41.6761,-70.9569
LNN,Willoughby,USA,Lost Nation Municipal Airport,41.6840278,-81.38975
IKV,Ankeny,USA,Ankeny Regl Airport,41.691389,-93.566389
KRL,Korla,China,Korla Airport,41.6978,86.1289
MGC,Michigan City,USA,Michigan City Municipal Airport,41.7033,-86.8211
VLL,Valladolid,Spain,Valladolid,41.706111,-4.851944
SBN,South Bend,USA,South Bend Rgnl,41.708661,-86.31725
KCA,Kuqa,China,Kuqa Airport,41.7181,82.9869
EKI,Elkhart,USA,Elkhart Municipal,41.719444,-86.003333
PVD,Providence,USA,Theodore Francis Green State,41.732581,-71.420383
HFD,Hartford,USA,Hartford Brainard,41.736722,-72.649444
TAZ,Dashhowuz (Tashauz),Turkmenistan,Dasoguz Airport,41.764722,59.833056
HKD,Hakodate,Japan,Hakodate,41.77,140.821944
CEC,Crescent City,USA,Del Norte County Airport,41.7802,-124.237
MDW,Chicago,USA,Chicago Midway Intl,41.785972,-87.752417
LGU,Logan,USA,Logan-Cache,41.791,-111.852
CIA,Roma (Rome),Italy,Ciampino,41.799361,12.594936
BFD,Bradford,USA,Bradford Regional Airport,41.8031,-78.6401
FCO,Roma (Rome),Italy,Fiumicino,41.804475,12.250797
RWL,Rawlins,USA,Rawlins Municipal Airport-Harvey Field,41.8055975,-107.19994
CWI,Clinton,USA,Clinton Municipal,41.83075,-90.3289722
BGC,Braganca,Portugal,Braganca,41.8578,-6.707125
CGX,Chicago,USA,Meigs Field,41.860278,-87.609722
BFF,Scottsbluff,USA,Western Nebraska Regional Airport,41.874,-103.596
TAN,Tangalooma,Australia,Taunton Municipal Airport - King Field,41.8744017,-71.0166453
CHI,Chicago,USA,All Airports,41.883611,-87.631667
CID,Cedar Rapids,USA,Cedar Rapids,41.884694,-91.710806
GRO,Gerona,Spain,Girona,41.900969,2.760547
DPA,Chicago (West Chicago),USA,Dupage,41.907778,-88.248611
PYM,Plymouth,USA,Plymouth Municipal Airport,41.9090278,-70.7287778
SFZ,Pawtucket/Smithfield,USA,North Central State,41.920764,-71.491381
AJA,Ajaccio,France,Campo Dell Oro,41.923637,8.802917
DKB,De Kalb Taylor,USA,De Kalb Taylor Municipal Airport,41.9338342,-88.7056864
BDL,Hartford/Springfield (Windsor Locks),USA,Bradley Intl,41.938889,-72.683222
SKP,Skopje,Macedonia,Skopje,41.961622,21.621381
HKV,Haskovo,Bulgaria,Uzundzhovo,41.976375,25.589817
ORD,Chicago,USA,Chicago Ohare Intl,41.978603,-87.904842
SIC,Sinop,Turkey,Sinop Airport,42.0158,35.0664
AIA,Alliance,USA,Alliance Municipal Airport,42.053333,-102.803889
PDV,Plovdiv,Bulgaria,Plovdiv,42.067806,24.850833
OIR,Okushiri,Japan,Okushiri,42.071667,139.432911
PVC,Provincetown,USA,Provincetown Muni,42.071945,-70.22139
ERI,Erie,USA,Erie Intl Tom Ridge Fld,42.082022,-80.176217
